Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/03  17:00:00,34447053.15084093,22294800.0,1137465.7501641717,11014787.400676759,9659905.13973004,0.0,13294800.0,5657553.802574671,5657553.802574671,15055879.488950826,-1.1641532182693481e-9 
 01/03  18:00:00,47142991.03766834,35049600.0,1150028.5487795388,10943362.4888888,9584452.432293188,0.0,26049600.0,3695493.9544672486,3695493.9544672486,5402140.48393959,-1.6298145055770874e-9 
 01/03  19:00:00,33599979.69945841,21600000.0,1136544.5956399357,10863435.103818476,9507574.38362859,0.0,16200000.0,5392221.62637925,5392221.62637925,0.0,-5.3551048040390015e-9 
 01/03  20:00:00,22469396.400235973,10800000.0,1136544.5956399357,10532851.80459604,9282121.566277966,0.0,5400000.0,5212704.041835284,5212704.041835284,0.0,-3.259629011154175e-9 
 01/03  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/03  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.190951585769653e-9 
 01/03  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6298145055770874e-9 
 01/03  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/04  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-9 
 01/04  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.862645149230957e-9 
 01/04  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.2014213502407074e-9 
 01/04  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3969838619232178e-9 
 01/04  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.14321368932724e-9 
 01/04  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.3760443329811096e-9 
 01/04  07:00:00,13176763.685232908,1710000.0,1136544.5956399357,10330219.08959297,9202052.82531006,0.0,1350000.0,5139589.396497253,5139589.396497253,265391.7848388741,-2.1245796233415604e-9 
 01/04  08:00:00,13939021.843038,1710000.0,1136544.5956399357,11092477.247398067,9885351.6806297,0.0,1350000.0,5115012.707989437,5115012.707989437,2720215.96686369,-1.1641532182693481e-10 
 01/04  09:00:00,39545217.74322414,26960760.0,1136544.5956399357,11447913.147584202,10189792.323402163,0.0,19760760.0,5109250.862980135,5109250.862980135,10915179.99882581,-1.280568540096283e-9 
 01/04  10:00:00,42641077.89620319,30126240.0,1146708.8824888496,11368129.013714341,10119282.910164323,0.0,13926240.0,4324625.785051055,4324625.785051055,20947124.196797367,-4.773028194904327e-9 
 01/04  11:00:00,41631995.11393485,29494800.0,1163141.676763184,10974053.437171668,9770293.738327075,0.0,13294800.0,3027107.5517372573,3027107.5517372573,20008026.32819129,-6.752088665962219e-9 
 01/04  12:00:00,38152614.05674334,26295840.0,1176592.1923680236,10680181.864375312,9506758.036802469,0.0,10095840.0,1899839.2219120837,1899839.2219120837,23201729.606755972,-3.958120942115784e-9 
 01/04  13:00:00,36397497.516978174,24701760.0,1164237.51025008,10531500.006728098,9348663.720360024,0.0,8501760.0,2755484.368088488,2755484.368088488,21999499.46546644,-2.7939677238464355e-9 
 01/04  14:00:00,37404864.16467272,25764480.0,1190873.2535602176,10449510.911112495,9265095.032300686,0.0,9564480.0,555545.2230353692,555545.2230353692,20085381.20714704,-5.3551048040390015e-9 
 01/04  15:00:00,36870186.07553977,25027200.0,1224119.9853924683,10618866.090147298,9450814.833724003,0.0,10627200.0,0.0,0.0,20720816.075937044,-2.0954757928848267e-9 
 01/04  16:00:00,34619579.21662103,23227200.0,1200619.4994701648,10191759.717150861,8998078.9166017,0.0,10627200.0,47344.12771750443,47344.12771750443,20598488.579537373,-1.1408701539039612e-8 
 01/04  17:00:00,33214825.73671759,22294800.0,1141738.1485446948,9778287.588172896,8571600.72470592,0.0,13294800.0,5020140.625985952,5020140.625985952,14760015.06198512,-2.3283064365386963e-9 
 01/04  18:00:00,43896497.832522385,33210000.0,1162742.3284284645,9523755.504093917,8339925.600961595,0.0,24210000.0,2417433.7809965205,2417433.7809965205,10955585.367261542,-6.28642737865448e-9 
 01/04  19:00:00,32007990.589317985,21600000.0,1136544.5956399357,9271445.993678043,8105803.671855372,0.0,16200000.0,5466457.288245996,5466457.288245996,0.0,-2.3283064365386963e-10 
 01/04  20:00:00,20943244.520289395,10800000.0,1136544.5956399357,9006699.924649458,7939736.111456189,0.0,5400000.0,5239829.4061533585,5239829.4061533585,0.0,-6.984919309616089e-10 
 01/04  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/04  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.725290298461914e-9 
 01/04  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/04  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/05  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,7.566995918750763e-10 
 01/05  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.731149137020111e-10 
 01/05  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
 01/05  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-11 
 01/05  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.3178366720676422e-9 
 01/05  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/05  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,1598472.6453198807,-5.238689482212067e-10 
 01/05  08:00:00,5994564.595639936,4858020.0,1136544.5956399357,0.0,0.0,0.0,1258020.0,0.0,0.0,9778203.5159698,-3.026798367500305e-9 
 01/05  09:00:00,5721684.595639936,4585140.0,1136544.595639936,0.0,0.0,0.0,985140.0,0.0,0.0,21363729.928510703,1.1641532182693481e-9 
 01/05  10:00:00,5469504.595639936,4332960.0,1136544.5956399357,0.0,0.0,0.0,732960.0,0.0,0.0,22485905.57154746,-4.656612873077393e-10 
 01/05  11:00:00,5401284.595639936,4264740.0,1136544.5956399357,0.0,0.0,0.0,664740.0,0.0,0.0,20784173.603717983,-3.026798367500305e-9 
 01/05  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21303690.414851006,1.0477378964424133e-9 
 01/05  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22066986.73616872,-1.1641532182693481e-9 
 01/05  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20238939.095332496,-2.444721758365631e-9 
 01/05  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20859409.50205967,-3.14321368932724e-9 
 01/05  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21960070.108331166,2.561137080192566e-9 
 01/05  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17490900.836878277,-2.0954757928848267e-9 
 01/05  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5331627.633841285,-5.122274160385132e-9 
 01/05  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,9.313225746154785e-10 
 01/05  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/05  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/05  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.725290298461914e-9 
 01/05  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/05  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-9 
 01/06  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.656612873077393e-10 
 01/06  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3969838619232178e-9 
 01/06  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.899913281202316e-9 
 01/06  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.2223608791828156e-9 
 01/06  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
 01/06  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.89530235528946e-10 
 01/06  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6880221664905548e-9 
 01/06  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,346404.72099937045,-4.889443516731262e-9 
 01/06  09:00:00,6062784.595639936,4926240.0,1136544.5956399357,0.0,0.0,0.0,1326240.0,0.0,0.0,3566458.8296851506,3.2014213502407074e-9 
 01/06  10:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,11027600.912569953,-8.149072527885437e-10 
 01/06  11:00:00,5582184.595639936,4445640.0,1136544.5956399357,0.0,0.0,0.0,845640.0,0.0,0.0,15083655.248460045,2.6193447411060333e-9 
 01/06  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21071033.54962573,-2.7939677238464355e-9 
 01/06  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19927196.872170284,-3.3760443329811096e-9 
 01/06  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20135095.146044184,-4.307366907596588e-9 
 01/06  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19890540.42754191,-5.3551048040390015e-9 
 01/06  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17272447.526552938,-3.725290298461914e-9 
 01/06  17:00:00,5647344.595639936,4510800.0,1136544.5956399357,0.0,0.0,0.0,910800.0,0.0,0.0,8312157.613656854,-5.820766091346741e-10 
 01/06  18:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2829472.3117994657,-1.6298145055770874e-9 
 01/06  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.656612873077393e-10 
 01/06  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.0477378964424133e-9 
 01/06  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.280568540096283e-9 
 01/06  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.0954757928848267e-9 
 01/06  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.9685907065868378e-9 
 01/06  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.57160684466362e-9 
 01/07  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.026798367500305e-9 
 01/07  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.3283064365386963e-10 
 01/07  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,6.984919309616089e-10 
 01/07  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.852175384759903e-9 
 01/07  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.9103830456733704e-10 
 01/07  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/07  07:00:00,15062544.791071005,1710000.0,1136544.5956399357,12216000.195431072,10688916.642474273,0.0,1350000.0,4996606.273666184,4996606.273666184,50344.02412267684,-2.9103830456733704e-11 
 01/07  08:00:00,14672461.18492994,1710000.0,1136544.5956399357,11825916.589290002,10444177.72479071,0.0,1350000.0,5003752.377763201,5003752.377763201,2165627.3863495286,-2.3283064365386963e-10 
 01/07  09:00:00,40571001.78788447,27388440.0,1136544.5956399357,12046017.192244526,10700499.556131883,0.0,20188440.0,4998950.677596694,4998950.677596694,10147918.246227816,-2.3283064365386963e-9 
 01/07  10:00:00,46174616.42907821,32718600.0,1136544.5956399357,12319471.833438266,10929696.332750974,0.0,16518600.0,5005040.796984666,5005040.796984666,14877800.573219085,2.3283064365386963e-10 
 01/07  11:00:00,41483165.1337614,27716400.0,1151979.318583822,12614785.81517758,11198496.592788428,0.0,11516400.0,3704152.0638556858,3704152.0638556858,21621132.52263566,-6.984919309616089e-10 
 01/07  12:00:00,40099174.28609754,26295840.0,1160640.8671018607,12642693.418995686,11184348.473985754,0.0,10095840.0,3078149.965260022,3078149.965260022,22510471.797267944,-6.984919309616089e-9 
