Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/04  07:00:00,13178586.127951669,1710000.0,1136544.5956399357,10332041.532311732,9203063.527558155,0.0,1350000.0,5139871.153256612,5139871.153256612,265391.7848388741,2.0081643015146255e-9 
 01/04  08:00:00,13939554.78150358,1710000.0,1136544.5956399357,11093010.185863648,9885361.340247901,0.0,1350000.0,5114942.493190488,5114942.493190488,2720215.96686369,4.3655745685100555e-10 
 01/04  09:00:00,39545325.79774111,26960760.0,1136544.5956399357,11448021.202101167,10189767.743524196,0.0,19760760.0,5109146.351378376,5109146.351378376,10915179.99882581,-5.122274160385132e-9 
 01/04  10:00:00,42651529.47967542,30126240.0,1161251.669474312,11364037.810201108,10118577.740572646,0.0,13926240.0,3376545.0064358735,3376545.0064358735,20947124.196797367,-2.6775524020195007e-9 
 01/04  11:00:00,41949744.153057784,29494800.0,1241511.4147677196,11213432.73829006,10019558.435973436,0.0,13294800.0,471427.2401471427,471427.2401471427,20008026.32819129,-3.259629011154175e-9 
 01/04  12:00:00,39116645.191503115,26295840.0,1309364.8344449557,11511440.35705816,10350997.240442444,0.0,10095840.0,0.0,0.0,23201729.606755972,-5.587935447692871e-9 
 01/04  13:00:00,36828452.126944326,24701760.0,1242083.624507493,10884608.50243683,9732337.356487047,0.0,8501760.0,0.0,0.0,21999499.46546644,-7.916241884231567e-9 
 01/04  14:00:00,39110893.499081336,25764480.0,1372597.5213587093,11973815.977722626,10815520.84538696,0.0,9564480.0,0.0,0.0,20085381.20714704,-1.3969838619232178e-9 
 01/04  15:00:00,38636870.36614818,25027200.0,1415209.7364336005,12194460.629714582,11045701.510823362,0.0,10627200.0,0.0,0.0,20720816.075937044,9.313225746154785e-10 
 01/04  16:00:00,36137527.379303455,23227200.0,1349918.5194957214,11560408.859807739,10418071.009261506,0.0,10627200.0,0.0,0.0,20598488.579537373,-4.190951585769653e-9 
 01/04  17:00:00,33482171.113401234,22294800.0,1216953.8083933117,9970417.305007922,8827810.644806942,0.0,13294800.0,0.0,0.0,14760015.06198512,-6.984919309616089e-10 
 01/04  18:00:00,44270527.306364045,33210000.0,1224729.6391593968,9835797.66720465,8700827.595266357,0.0,24210000.0,0.0,0.0,10955585.367261542,-3.958120942115784e-9 
 01/04  19:00:00,31991055.340533435,21600000.0,1136544.5956399357,9254510.744893499,8109691.039383153,0.0,16200000.0,5317756.82888085,5317756.82888085,0.0,-3.026798367500305e-9 
 01/04  20:00:00,20930610.14791574,10800000.0,1136544.5956399357,8994065.552275803,7938404.259489706,0.0,5400000.0,5183080.511906187,5183080.511906187,0.0,2.3283064365386963e-9 
 01/04  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,3.4924596548080444e-10 
 01/04  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.0745362639427185e-9 
 01/04  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.026798367500305e-9 
 01/04  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.862645149230957e-9 
 01/05  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.3178366720676422e-9 
 01/05  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.89530235528946e-10 
 01/05  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/05  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-9 
 01/05  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/05  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6880221664905548e-9 
 01/05  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,1598472.6453198807,8.731149137020111e-10 
 01/05  08:00:00,5994564.595639936,4858020.0,1136544.5956399357,0.0,0.0,0.0,1258020.0,0.0,0.0,9778203.5159698,5.820766091346741e-11 
 01/05  09:00:00,5721684.595639936,4585140.0,1136544.595639936,0.0,0.0,0.0,985140.0,0.0,0.0,21363729.928510703,-2.153683453798294e-9 
 01/05  10:00:00,5469504.595639936,4332960.0,1136544.5956399357,0.0,0.0,0.0,732960.0,0.0,0.0,22485905.57154746,-6.984919309616089e-10 
 01/05  11:00:00,5401284.595639936,4264740.0,1136544.5956399357,0.0,0.0,0.0,664740.0,0.0,0.0,20784173.603717983,-1.5133991837501526e-9 
 01/05  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21303690.414851006,-2.9103830456733704e-9 
 01/05  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22066986.73616872,-7.450580596923828e-9 
 01/05  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20238939.095332496,-2.0954757928848267e-9 
 01/05  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20859409.50205967,-5.820766091346741e-9 
 01/05  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21960070.108331166,-2.0954757928848267e-9 
 01/05  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17490900.836878277,-5.3551048040390015e-9 
 01/05  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5331627.633841285,-6.51925802230835e-9 
 01/05  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.7939677238464355e-9 
 01/05  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
 01/05  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.9103830456733704e-9 
 01/05  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.026798367500305e-9 
 01/05  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.725290298461914e-9 
 01/05  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-10 
 01/06  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/06  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/06  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.0372681319713593e-9 
 01/06  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.0477378964424133e-9 
 01/06  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.979060471057892e-9 
 01/06  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3969838619232178e-9 
 01/06  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.180481821298599e-9 
 01/06  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,346404.72099937045,-2.444721758365631e-9 
 01/06  09:00:00,6062784.595639936,4926240.0,1136544.5956399357,0.0,0.0,0.0,1326240.0,0.0,0.0,3566458.8296851506,1.7462298274040222e-9 
 01/06  10:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,11027600.912569953,-1.3387762010097504e-9 
 01/06  11:00:00,5582184.595639936,4445640.0,1136544.5956399357,0.0,0.0,0.0,845640.0,0.0,0.0,15083655.248460045,5.820766091346741e-11 
 01/06  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21071033.54962573,-2.7939677238464355e-9 
 01/06  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19927196.872170284,-3.725290298461914e-9 
 01/06  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20135095.146044184,-4.773028194904327e-9 
 01/06  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19890540.42754191,-2.561137080192566e-9 
 01/06  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17272447.526552938,4.656612873077393e-10 
 01/06  17:00:00,5647344.595639936,4510800.0,1136544.5956399357,0.0,0.0,0.0,910800.0,0.0,0.0,8312157.613656854,-2.9103830456733704e-9 
 01/06  18:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2829472.3117994657,-4.540197551250458e-9 
 01/06  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/06  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.0954757928848267e-9 
 01/06  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/06  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.862645149230957e-9 
 01/06  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.958120942115784e-9 
 01/06  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-7.566995918750763e-10 
 01/07  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/07  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3865140974521637e-9 
 01/07  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4551915228366852e-9 
 01/07  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.862645149230957e-9 
 01/07  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.3969838619232178e-9 
 01/07  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/07  07:00:00,15062927.281599645,1710000.0,1136544.5956399357,12216382.685959708,10689816.573342798,0.0,1350000.0,4975104.630431301,4975104.630431301,50344.02412267684,5.529727786779404e-10 
 01/07  08:00:00,14672116.149406824,1710000.0,1136544.5956399357,11825571.553766888,10444142.266069915,0.0,1350000.0,4995237.234326121,4995237.234326121,2165627.3863495286,-2.1245796233415604e-9 
 01/07  09:00:00,40571072.92479843,27388440.0,1136544.5956399357,12046088.329158487,10700547.084083483,0.0,20188440.0,4995601.993454217,4995601.993454217,10147918.246227816,-1.3969838619232178e-9 
 01/07  10:00:00,46178049.19998406,32718600.0,1141169.0390462824,12318280.160937773,10929427.011044795,0.0,16518600.0,4654877.605895761,4654877.605895761,14877800.573219085,4.656612873077393e-10 
 01/07  11:00:00,41520366.39995591,27716400.0,1192228.1013857613,12611738.29857015,11217317.039203363,0.0,11516400.0,1530011.10583774,1530011.10583774,21621132.52263566,-3.259629011154175e-9 
 01/07  12:00:00,40446197.59505535,26295840.0,1245259.0019418695,12905098.593113476,11471138.271568598,0.0,10095840.0,0.0,0.0,22510471.797267944,-2.7939677238464355e-9 
 01/07  13:00:00,38539455.96765721,24701760.0,1197161.3369374783,12640534.630719734,11174010.147554906,0.0,8501760.0,571332.843719234,571332.843719234,20885197.2500039,-4.190951585769653e-9 
 01/07  14:00:00,39980914.1295918,25764480.0,1282211.3266103328,12934222.802981466,11536779.038227107,0.0,9564480.0,0.0,0.0,17375090.03628128,-5.3551048040390015e-9 
 01/07  15:00:00,39185352.85755025,25027200.0,1309374.7751394135,12848778.082410837,11491366.09312049,0.0,10627200.0,0.0,0.0,16272783.668956472,-2.3283064365386963e-9 
