Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/01  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/01  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.7939677238464355e-9 
 01/01  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.402842700481415e-10 
 01/01  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.307366907596588e-9 
 01/02  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/02  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.270098775625229e-9 
 01/02  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/02  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.2014213502407074e-9 
 01/02  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-10 
 01/02  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/02  07:00:00,12296966.292857163,1710000.0,1136544.5956399357,9450421.697217226,8385618.001347639,0.0,1350000.0,5021488.946256377,5021488.946256377,120302.78100591252,2.3283064365386963e-10 
 01/02  08:00:00,13325544.38533844,1686240.0,1136544.5956399357,10502759.789698506,9339470.298446912,0.0,1326240.0,4984920.790477676,4984920.790477676,3134690.785862457,9.89530235528946e-10 
 01/02  09:00:00,37875533.20410935,24932520.0,1136544.5956399357,11806468.60846941,10481917.12811122,0.0,17732520.0,4975694.433703135,4975694.433703135,15014402.2661013,-8.149072527885437e-10 
 01/02  10:00:00,43806488.403085746,30126240.0,1160680.2713003193,12519568.13178543,11128186.532012485,0.0,13926240.0,3392779.2694439166,3392779.2694439166,22993479.751993783,8.149072527885437e-10 
 01/02  11:00:00,40472587.46332817,26827200.0,1182607.0081692387,12462780.455158934,11082640.167182686,0.0,10627200.0,1894642.9043298496,1894642.9043298496,22540737.27255569,-3.259629011154175e-9 
 01/02  12:00:00,39208896.42250766,26295840.0,1199189.6876867586,11713866.734820897,10423316.060555719,0.0,10095840.0,612258.2592642596,612258.2592642596,23030796.836672224,-3.259629011154175e-9 
 01/02  13:00:00,36803580.17155816,24701760.0,1179995.9428914431,10921824.228666719,9710277.429599889,0.0,8501760.0,1487568.333724984,1487568.333724984,20443586.31270275,0.0 
 01/02  14:00:00,39847084.12321226,28165320.0,1219740.8939942957,10462023.229217967,9316670.449041806,0.0,11965320.0,88934.34995869767,88934.34995869767,14599842.867598038,-4.656612873077393e-10 
 01/02  15:00:00,38313092.891160555,26805600.0,1225155.843559456,10282337.047601104,9153539.354123242,0.0,12405600.0,0.0,0.0,13082320.416186294,2.3283064365386963e-10 
 01/02  16:00:00,34563553.99589284,23227200.0,1208927.0231041955,10127426.972788641,8964559.764495142,0.0,10627200.0,0.0,0.0,18967001.86479556,-1.862645149230957e-9 
 01/02  17:00:00,31717806.34971948,20516400.0,1156281.5889502545,10045124.760769228,8828737.693270471,0.0,11516400.0,3342205.7727348744,3342205.7727348744,17432724.38889192,-4.190951585769653e-9 
 01/02  18:00:00,44484889.372438446,33210000.0,1176805.0044406492,10098084.367997795,8866383.440505592,0.0,24210000.0,1375130.6669581404,1375130.6669581404,10130322.104522584,-8.381903171539307e-9 
 01/02  19:00:00,32823107.501590703,21600000.0,1136544.5956399357,10086562.905950764,8827621.385041915,0.0,16200000.0,5668929.625936337,5668929.625936337,0.0,-1.6298145055770874e-9 
 01/02  20:00:00,21596534.847419046,10800000.0,1136544.5956399357,9659990.251779106,8514623.365517221,0.0,5400000.0,5315826.894104178,5315826.894104178,0.0,-2.444721758365631e-9 
 01/02  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/02  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.4924596548080444e-10 
 01/02  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.862645149230957e-9 
 01/02  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.731149137020111e-10 
 01/03  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3865140974521637e-9 
 01/03  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6298145055770874e-9 
 01/03  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.979060471057892e-9 
 01/03  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.0477378964424133e-9 
 01/03  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.153683453798294e-9 
 01/03  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.6193447411060333e-9 
 01/03  07:00:00,12841641.338547973,1710000.0,1136544.5956399357,9995096.742908036,8890675.814345952,0.0,1350000.0,5074424.187434651,5074424.187434651,50347.617590523354,1.8917489796876907e-9 
 01/03  08:00:00,13820936.422778811,1710000.0,1136544.5956399357,10974391.827138877,9762439.767206453,0.0,1350000.0,5023357.103379619,5023357.103379619,2345935.9210642753,-2.4156179279088974e-9 
 01/03  09:00:00,38862100.214993,25732800.0,1136544.5956399357,11992755.619353065,10654728.143020784,0.0,18532800.0,5021157.05830221,5021157.05830221,13098447.23353313,-2.7939677238464355e-9 
 01/03  10:00:00,43598521.00943421,30126240.0,1156480.4730681519,12315800.536366055,10945463.157221194,0.0,13926240.0,3721618.653215888,3721618.653215888,23049997.5148838,-7.101334631443024e-9 
 01/03  11:00:00,40154585.71300188,26827200.0,1187145.2331114786,12140240.479890399,10800320.237303758,0.0,10627200.0,1652213.065845594,1652213.065845594,24427143.46166271,-6.05359673500061e-9 
 01/03  12:00:00,38884737.62578182,26295840.0,1197877.9095702046,11391019.716211611,10132070.801964227,0.0,10095840.0,694762.7994709311,694762.7994709311,22735536.06647984,-3.958120942115784e-9 
 01/03  13:00:00,36672665.066598505,24701760.0,1176025.545855617,10794879.520742893,9568102.547879305,0.0,8501760.0,1852017.8476357025,1852017.8476357025,21066023.642110653,-3.259629011154175e-9 
 01/03  14:00:00,37678637.248958476,25764480.0,1227028.4821119301,10687128.766846541,9513675.149609577,0.0,9564480.0,40853.10030552061,40853.10030552061,20210581.871490557,-5.3551048040390015e-9 
 01/03  15:00:00,37395586.22708906,25027200.0,1256164.2829991018,11112221.944089957,9935377.360371921,0.0,10627200.0,0.0,0.0,18668049.969245087,-3.026798367500305e-9 
 01/03  16:00:00,36872532.374071494,25005600.0,1196644.2644641297,10670288.109607363,9421134.162128832,0.0,12405600.0,138709.14284222052,138709.14284222052,13255184.605012933,-6.28642737865448e-9 
 01/03  17:00:00,34437691.20371884,22294800.0,1152718.0929435622,10990173.11077528,9656233.671844088,0.0,13294800.0,3710955.7607362377,3710955.7607362377,15055879.488950826,-2.561137080192566e-9 
 01/03  18:00:00,47137295.918176144,35049600.0,1164051.6769530931,10923644.241223041,9581879.498476911,0.0,26049600.0,2336951.5569737568,2336951.5569737568,5402140.48393959,-8.381903171539307e-9 
 01/03  19:00:00,33591042.207889795,21600000.0,1136544.5956399357,10854497.612249855,9506840.390480725,0.0,16200000.0,5645085.898906285,5645085.898906285,0.0,-1.3969838619232178e-9 
 01/03  20:00:00,22465591.465060998,10800000.0,1136544.5956399357,10529046.86942106,9282474.042290509,0.0,5400000.0,5305218.897996556,5305218.897996556,0.0,-2.3283064365386963e-9 
 01/03  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-2.2118911147117615e-9 
 01/03  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.3760443329811096e-9 
 01/03  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-9 
 01/03  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/04  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
 01/04  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.735760062932968e-9 
 01/04  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,8.149072527885437e-10 
 01/04  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/04  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-9 
 01/04  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.561137080192566e-9 
 01/04  07:00:00,13177234.005294634,1710000.0,1136544.5956399357,10330689.409654697,9202249.265320778,0.0,1350000.0,5177174.842845316,5177174.842845316,265391.7848388741,-3.2014213502407074e-10 
 01/04  08:00:00,13939222.390329868,1710000.0,1136544.5956399357,11092677.794689933,9885361.529534196,0.0,1350000.0,5129162.809139949,5129162.809139949,2720215.96686369,1.2223608791828156e-9 
 01/04  09:00:00,39545271.887218736,26960760.0,1136544.5956399357,11447967.291578801,10189786.488872916,0.0,19760760.0,5114602.031536795,5114602.031536795,10915179.99882581,-1.1641532182693481e-9 
 01/04  10:00:00,42644963.12525352,30126240.0,1150830.8533121557,11367892.271941364,10119448.578598734,0.0,13926240.0,4044574.392219671,4044574.392219671,20947124.196797367,-3.958120942115784e-9 
 01/04  11:00:00,41639218.25856022,29494800.0,1170686.9311497002,10973731.32741052,9770321.385894202,0.0,13294800.0,2523026.301167831,2523026.301167831,20008026.32819129,-4.190951585769653e-9 
 01/04  12:00:00,38195028.90001979,26295840.0,1198609.5055318493,10700579.394487934,9529953.601161236,0.0,10095840.0,731037.6178680573,731037.6178680573,23201729.606755972,-2.7939677238464355e-9 
 01/04  13:00:00,36386644.69712585,24701760.0,1178174.8933782412,10506709.80374761,9342199.134654848,0.0,8501760.0,1652878.7399116713,1652878.7399116713,21999499.46546644,2.3283064365386963e-10 
 01/04  14:00:00,37857737.52681759,25764480.0,1236850.6287770937,10856406.898040496,9686543.690260502,0.0,9564480.0,0.0,0.0,20085381.20714704,-1.3969838619232178e-9 
 01/04  15:00:00,37485046.880032375,25027200.0,1277785.2423687465,11180061.637663633,10019549.610675175,0.0,10627200.0,0.0,0.0,20720816.075937044,-2.7939677238464355e-9 
 01/04  16:00:00,35155066.1965162,23227200.0,1243862.573359014,10684003.623157194,9504277.416681994,0.0,10627200.0,0.0,0.0,20598488.579537373,-5.122274160385132e-9 
 01/04  17:00:00,33220183.913783938,22294800.0,1160720.7160904869,9764663.197693456,8580124.112372417,0.0,13294800.0,2838442.8261207417,2838442.8261207417,14760015.06198512,-4.423782229423523e-9 
 01/04  18:00:00,43929906.18165545,33210000.0,1179801.0439083355,9540105.13774712,8371769.4596402645,0.0,24210000.0,1221076.0748540685,1221076.0748540685,10955585.367261542,-5.122274160385132e-9 
 01/04  19:00:00,31999631.296568286,21600000.0,1136544.5956399357,9263086.700928345,8105224.289608162,0.0,16200000.0,5670840.89152833,5670840.89152833,0.0,-1.1641532182693481e-9 
 01/04  20:00:00,20939611.365453344,10800000.0,1136544.5956399357,9003066.769813407,7939999.367658814,0.0,5400000.0,5318144.312118139,5318144.312118139,0.0,8.149072527885437e-10 
 01/04  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-2.3283064365386963e-9 
 01/04  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.0954757928848267e-9 
 01/04  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/04  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.7462298274040222e-10 
 01/05  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.7462298274040222e-10 
 01/05  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.402842700481415e-10 
 01/05  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.656612873077393e-10 
 01/05  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.190951585769653e-9 
 01/05  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.444721758365631e-9 
 01/05  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/05  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,1598472.6453198807,-3.6088749766349792e-9 
 01/05  08:00:00,5994564.595639936,4858020.0,1136544.5956399357,0.0,0.0,0.0,1258020.0,0.0,0.0,9778203.5159698,-3.026798367500305e-9 
 01/05  09:00:00,5721684.595639936,4585140.0,1136544.595639936,0.0,0.0,0.0,985140.0,0.0,0.0,21363729.928510703,6.402842700481415e-10 
 01/05  10:00:00,5469504.595639936,4332960.0,1136544.5956399357,0.0,0.0,0.0,732960.0,0.0,0.0,22485905.57154746,-2.3283064365386963e-9 
 01/05  11:00:00,5401284.595639936,4264740.0,1136544.5956399357,0.0,0.0,0.0,664740.0,0.0,0.0,20784173.603717983,-2.2118911147117615e-9 
 01/05  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21303690.414851006,-2.0954757928848267e-9 
 01/05  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22066986.73616872,-1.862645149230957e-9 
 01/05  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20238939.095332496,-5.820766091346741e-10 
 01/05  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20859409.50205967,-4.307366907596588e-9 
 01/05  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21960070.108331166,-2.3283064365386963e-9 
 01/05  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17490900.836878277,-6.984919309616089e-10 
 01/05  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5331627.633841285,-4.190951585769653e-9 
 01/05  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/05  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/05  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.656612873077393e-10 
 01/05  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-10 
 01/05  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/05  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-9 
 01/06  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/06  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.852175384759903e-9 
 01/06  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-11 
 01/06  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-10 
 01/06  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.6193447411060333e-9 
 01/06  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/06  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.3178366720676422e-9 
 01/06  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,346404.72099937045,-8.731149137020111e-10 
 01/06  09:00:00,6062784.595639936,4926240.0,1136544.5956399357,0.0,0.0,0.0,1326240.0,0.0,0.0,3566458.8296851506,1.1059455573558807e-9 
 01/06  10:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,11027600.912569953,-1.7462298274040222e-9 
 01/06  11:00:00,5582184.595639936,4445640.0,1136544.5956399357,0.0,0.0,0.0,845640.0,0.0,0.0,15083655.248460045,-2.270098775625229e-9 
 01/06  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21071033.54962573,-5.704350769519806e-9 
 01/06  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19927196.872170284,-3.4924596548080444e-9 
 01/06  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20135095.146044184,-3.4924596548080444e-9 
 01/06  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19890540.42754191,-2.0954757928848267e-9 
 01/06  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17272447.526552938,-7.450580596923828e-9 
 01/06  17:00:00,5647344.595639936,4510800.0,1136544.5956399357,0.0,0.0,0.0,910800.0,0.0,0.0,8312157.613656854,-3.4924596548080444e-9 
 01/06  18:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2829472.3117994657,-2.6775524020195007e-9 
 01/06  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.841705620288849e-9 
 01/06  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/06  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.471520125865936e-9 
 01/06  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/06  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.3178366720676422e-9 
 01/06  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-9 
 01/07  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.862645149230957e-9 
 01/07  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.6670826375484467e-9 
 01/07  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.180481821298599e-9 
 01/07  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,5.820766091346741e-10 
 01/07  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.8044374883174896e-9 
 01/07  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4551915228366852e-9 
 01/07  07:00:00,15062516.23891094,1710000.0,1136544.5956399357,12215971.643271003,10689089.495550696,0.0,1350000.0,5025888.090399199,5025888.090399199,50344.02412267684,2.270098775625229e-9 
 01/07  08:00:00,14672327.11496831,1710000.0,1136544.5956399357,11825782.519328374,10444163.976532904,0.0,1350000.0,5015350.151177573,5015350.151177573,2165627.3863495286,-1.076841726899147e-9 
 01/07  09:00:00,40571029.21588893,27388440.0,1136544.5956399357,12046044.620248992,10700517.971468236,0.0,20188440.0,5003511.418511033,5003511.418511033,10147918.246227816,-1.979060471057892e-9 
 01/07  10:00:00,46174759.08692102,32718600.0,1136692.781375242,12319466.305545779,10929697.074194467,0.0,16518600.0,4999693.030635341,4999693.030635341,14877800.573219085,-6.170012056827545e-9 
 01/07  11:00:00,41478790.741678834,27716400.0,1157857.0224830033,12604533.719195832,11196410.51536423,0.0,11516400.0,3271530.021789003,3271530.021789003,21621132.52263566,-4.889443516731262e-9 
 01/07  12:00:00,40102762.77398512,26295840.0,1172417.4430542835,12634505.330930829,11182536.245352842,0.0,10095840.0,2225591.647138387,2225591.647138387,22510471.797267944,-1.1641532182693481e-9 
 01/07  13:00:00,38510062.49315763,24701760.0,1161087.6105071895,12647214.882650446,11164327.498255601,0.0,8501760.0,3087841.1384183606,3087841.1384183606,20885197.2500039,-6.984919309616089e-9 
