Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/03  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.852175384759903e-9 
 01/03  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.735760062932968e-9 
 01/03  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-11 
 01/03  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3865140974521637e-9 
 01/03  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-10 
 01/03  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.4842953532934189e-9 
 01/03  07:00:00,12840449.197070614,1710000.0,1136544.5956399357,9993904.601430677,8890211.358426552,0.0,1350000.0,5009634.8781729825,5009634.8781729825,50347.617590523354,6.693881005048752e-10 
 01/03  08:00:00,13820445.146170808,1710000.0,1136544.5956399357,10973900.550530873,9762424.805295007,0.0,1350000.0,4997989.692560365,4997989.692560365,2345935.9210642753,3.0850060284137726e-9 
 01/03  09:00:00,38861958.90325969,25732800.0,1136544.5956399357,11992614.307619747,10654740.345571391,0.0,18532800.0,5011221.6999302115,5011221.6999302115,13098447.23353313,-2.0954757928848267e-9 
 01/03  10:00:00,43592195.65280683,30126240.0,1148027.6034529037,12317928.049353927,10945805.272630956,0.0,13926240.0,4251719.685321431,4251719.685321431,23049997.5148838,-5.9371814131736755e-9 
 01/03  11:00:00,40144262.6544613,26827200.0,1174975.0572310986,12142087.597230209,10800414.421959043,0.0,10627200.0,2325475.2984529287,2325475.2984529287,24427143.46166271,-4.423782229423523e-9 
 01/03  12:00:00,38874972.06400165,26295840.0,1170505.4815407486,11408626.582460893,10136684.118407859,0.0,10095840.0,2443409.072428661,2443409.072428661,22735536.06647984,-1.1641532182693481e-9 
 01/03  13:00:00,36671484.15664756,24701760.0,1154619.936936753,10815104.219710816,9571358.38273735,0.0,8501760.0,3665761.1633218136,3665761.1633218136,21066023.642110653,-1.3969838619232178e-9 
 01/03  14:00:00,37328895.01521849,25764480.0,1163464.2824963066,10400950.732722186,9202366.793863103,0.0,9564480.0,2613471.963102032,2613471.963102032,20210581.871490557,-5.3551048040390015e-9 
 01/03  15:00:00,36663365.01032881,25027200.0,1168237.0614687908,10467927.948860016,9252648.260960814,0.0,10627200.0,2065743.0756868217,2065743.0756868217,18668049.969245087,-3.725290298461914e-9 
 01/03  16:00:00,36802534.44095561,25005600.0,1140120.9969354859,10656813.444020126,9371250.467023978,0.0,12405600.0,5263467.8854710795,5263467.8854710795,13255184.605012933,-3.4924596548080444e-9 
 01/03  17:00:00,34454791.59166458,22294800.0,1136544.5956399357,11023446.99602465,9659807.160587586,0.0,13294800.0,5365852.889516678,5365852.889516678,15055879.488950826,-8.381903171539307e-9 
 01/03  18:00:00,47149776.78869334,35049600.0,1137303.4040289414,10962873.384664398,9588241.778295545,0.0,26049600.0,5095847.293377088,5095847.293377088,5402140.48393959,-4.423782229423523e-9 
 01/03  19:00:00,33605754.4819448,21600000.0,1136544.5956399357,10869209.886304865,9507750.540505283,0.0,16200000.0,5146169.1071307445,5146169.1071307445,0.0,-1.6298145055770874e-9 
 01/03  20:00:00,22476638.65333339,10800000.0,1136544.5956399357,10540094.057693452,9282515.437637795,0.0,5400000.0,5114103.257698312,5114103.257698312,0.0,3.4924596548080444e-10 
 01/03  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-3.259629011154175e-9 
 01/03  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/03  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
 01/03  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.735760062932968e-9 
 01/04  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.9685907065868378e-9 
 01/04  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.0745362639427185e-10 
 01/04  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-9 
 01/04  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6880221664905548e-9 
 01/04  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/04  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.949956640601158e-9 
 01/04  07:00:00,13176169.561049454,1710000.0,1136544.5956399357,10329624.965409517,9201876.064316977,0.0,1350000.0,5104066.544920111,5104066.544920111,265391.7848388741,1.3387762010097504e-9 
 01/04  08:00:00,13938738.212046532,1710000.0,1136544.5956399357,11092193.616406597,9885338.17911958,0.0,1350000.0,5101134.182877374,5101134.182877374,2720215.96686369,-3.4924596548080444e-10 
 01/04  09:00:00,39545094.713686496,26960760.0,1136544.5956399357,11447790.11804656,10189791.18672079,0.0,19760760.0,5103896.743762134,5103896.743762134,10915179.99882581,-5.471520125865936e-9 
 01/04  10:00:00,42638526.805822104,30126240.0,1142929.091522513,11369357.71429959,10119546.28616547,0.0,13926240.0,4594494.489786159,4594494.489786159,20947124.196797367,-4.423782229423523e-9 
 01/04  11:00:00,41628044.839003846,29494800.0,1158131.4937522616,10975113.345251579,9770317.278187817,0.0,13294800.0,3368514.8389957016,3368514.8389957016,20008026.32819129,-2.0954757928848267e-9 
 01/04  12:00:00,38143456.977139495,26295840.0,1164889.646432031,10682727.330707466,9507156.36724798,0.0,10095840.0,2744578.5752611505,2744578.5752611505,23201729.606755972,-1.862645149230957e-9 
 01/04  13:00:00,36412672.86573167,24701760.0,1154281.705502552,10556631.160229124,9353683.562807277,0.0,8501760.0,3630323.518536958,3630323.518536958,21999499.46546644,-3.958120942115784e-9 
 01/04  14:00:00,37378025.38339217,25764480.0,1165203.9970524407,10448341.386339732,9255272.725183742,0.0,9564480.0,2404240.5932473186,2404240.5932473186,20085381.20714704,-3.259629011154175e-9 
 01/04  15:00:00,36485682.15308134,25027200.0,1181313.9104233426,10277168.242658,9100121.772203721,0.0,10627200.0,927500.345048954,927500.345048954,20720816.075937044,-1.3969838619232178e-9 
 01/04  16:00:00,34501462.8221391,23227200.0,1165218.9492645701,10109043.872874528,8898188.332869763,0.0,10627200.0,2336088.9506171304,2336088.9506171304,20598488.579537373,-4.190951585769653e-9 
 01/04  17:00:00,33225684.661943547,22294800.0,1136544.5956399357,9794340.066303613,8573186.482874077,0.0,13294800.0,5732468.255797293,5732468.255797293,14760015.06198512,-9.313225746154785e-9 
 01/04  18:00:00,43901105.395668685,33210000.0,1148634.1568481878,9542471.2388205,8342944.081375038,0.0,24210000.0,3902176.641441401,3902176.641441401,10955585.367261542,-2.561137080192566e-9 
 01/04  19:00:00,32014932.59557584,21600000.0,1136544.5956399357,9278387.999935905,8106258.814128341,0.0,16200000.0,5304473.886618181,5304473.886618181,0.0,-2.0954757928848267e-9 
 01/04  20:00:00,20950282.56833774,10800000.0,1136544.5956399357,9013737.972697798,7940021.231328415,0.0,5400000.0,5175935.692050211,5175935.692050211,0.0,-1.979060471057892e-9 
 01/04  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/04  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.444721758365631e-9 
 01/04  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.307366907596588e-9 
 01/04  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6298145055770874e-9 
 01/05  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.2223608791828156e-9 
 01/05  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,8.149072527885437e-10 
 01/05  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.550667315721512e-9 
 01/05  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.0745362639427185e-10 
 01/05  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1059455573558807e-9 
 01/05  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-10 
 01/05  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,1598472.6453198807,-3.0850060284137726e-9 
 01/05  08:00:00,5994564.595639936,4858020.0,1136544.5956399357,0.0,0.0,0.0,1258020.0,0.0,0.0,9778203.5159698,-2.561137080192566e-9 
 01/05  09:00:00,5721684.595639936,4585140.0,1136544.595639936,0.0,0.0,0.0,985140.0,0.0,0.0,21363729.928510703,-3.841705620288849e-9 
 01/05  10:00:00,5469504.595639936,4332960.0,1136544.5956399357,0.0,0.0,0.0,732960.0,0.0,0.0,22485905.57154746,-1.3969838619232178e-9 
 01/05  11:00:00,5401284.595639936,4264740.0,1136544.5956399357,0.0,0.0,0.0,664740.0,0.0,0.0,20784173.603717983,-1.5133991837501526e-9 
 01/05  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21303690.414851006,-5.122274160385132e-9 
 01/05  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22066986.73616872,-1.6298145055770874e-9 
 01/05  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20238939.095332496,-5.704350769519806e-9 
 01/05  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20859409.50205967,-3.026798367500305e-9 
 01/05  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21960070.108331166,-7.683411240577698e-9 
 01/05  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17490900.836878277,-6.05359673500061e-9 
 01/05  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5331627.633841285,-2.3283064365386963e-9 
 01/05  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.190951585769653e-9 
 01/05  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.423782229423523e-9 
 01/05  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.259629011154175e-9 
 01/05  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-9 
 01/05  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.7939677238464355e-9 
 01/05  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-9 
 01/06  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.5133991837501526e-9 
 01/06  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.2223608791828156e-9 
 01/06  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.9208528101444244e-9 
 01/06  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/06  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-10 
 01/06  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.2118911147117615e-9 
 01/06  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.259629011154175e-9 
 01/06  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,346404.72099937045,-1.57160684466362e-9 
 01/06  09:00:00,6062784.595639936,4926240.0,1136544.5956399357,0.0,0.0,0.0,1326240.0,0.0,0.0,3566458.8296851506,-4.0745362639427185e-9 
 01/06  10:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,11027600.912569953,5.820766091346741e-10 
 01/06  11:00:00,5582184.595639936,4445640.0,1136544.5956399357,0.0,0.0,0.0,845640.0,0.0,0.0,15083655.248460045,-4.249159246683121e-9 
 01/06  12:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21071033.54962573,-2.561137080192566e-9 
 01/06  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19927196.872170284,-3.026798367500305e-9 
 01/06  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,20135095.146044184,-1.280568540096283e-9 
 01/06  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,19890540.42754191,-3.14321368932724e-9 
 01/06  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17272447.526552938,-5.471520125865936e-9 
 01/06  17:00:00,5647344.595639936,4510800.0,1136544.5956399357,0.0,0.0,0.0,910800.0,0.0,0.0,8312157.613656854,-5.9371814131736755e-9 
 01/06  18:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2829472.3117994657,-3.958120942115784e-9 
 01/06  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.0954757928848267e-9 
 01/06  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.0477378964424133e-9 
 01/06  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,9.313225746154785e-10 
 01/06  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-10 
 01/06  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1059455573558807e-9 
 01/06  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.820766091346741e-11 
 01/07  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/07  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-9 
 01/07  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-10 
 01/07  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-9.313225746154785e-10 
 01/07  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.238689482212067e-10 
 01/07  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,6.984919309616089e-10 
 01/07  07:00:00,15062703.542262862,1710000.0,1136544.5956399357,12216158.946622923,10688874.708574338,0.0,1350000.0,4972663.844253587,4972663.844253587,50344.02412267684,3.2014213502407074e-10 
 01/07  08:00:00,14672594.781442989,1710000.0,1136544.5956399357,11826050.185803052,10444191.42439153,0.0,1350000.0,4994269.400640486,4994269.400640486,2165627.3863495286,1.2223608791828156e-9 
 01/07  09:00:00,40570974.42859784,27388440.0,1136544.5956399357,12045989.832957905,10700481.198779533,0.0,20188440.0,4995221.526813807,4995221.526813807,10147918.246227816,-1.1641532182693481e-9 
 01/07  10:00:00,46174609.47794716,32718600.0,1136544.5956399357,12319464.882307228,10929695.598520385,0.0,16518600.0,5003574.921705732,5003574.921705732,14877800.573219085,-2.561137080192566e-9 
 01/07  11:00:00,41491760.74417487,27716400.0,1147113.9937967458,12628246.75037812,11201320.87785556,0.0,11516400.0,4052187.956485191,4052187.956485191,21621132.52263566,-3.259629011154175e-9 
 01/07  12:00:00,40099771.63999869,26295840.0,1155192.9016488073,12648738.738349881,11185317.954177387,0.0,10095840.0,3493302.4139395067,3493302.4139395067,22510471.797267944,-4.889443516731262e-9 
