Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),NaturalGas:Plant [J](Hourly),TOTAL BUILDING INSIDE FACE SOLAR RADIATION HEAT GAIN ENERGY [J](Hourly),TOTAL BUILDING INSIDE FACE NET SURFACE THERMAL RADIATION HEAT GAIN ENERGY [J](Hourly) 
 01/14  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-2.0954757928848267e-9 
 01/14  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-8.149072527885437e-10 
 01/14  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.561137080192566e-9 
 01/14  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-9 
 01/15  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.444721758365631e-9 
 01/15  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.402842700481415e-10 
 01/15  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.899913281202316e-9 
 01/15  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.6193447411060333e-10 
 01/15  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.7834979593753815e-10 
 01/15  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1350493878126144e-9 
 01/15  07:00:00,9094023.555539947,1710000.0,1136544.5956399357,6247478.95990001,5505476.124084158,0.0,1350000.0,39173805.953566514,39173805.953566514,0.0,1.8044374883174896e-9 
 01/15  08:00:00,10077335.210357264,1686240.0,1136544.5956399357,7254550.61471733,6434552.447648791,0.0,1326240.0,27983182.563976638,27983182.563976638,3927610.528790866,2.9103830456733704e-10 
 01/15  09:00:00,35650794.1455729,25732800.0,1160805.8310904983,8757188.314482406,7789483.906578184,0.0,18532800.0,3128054.5860265982,3128054.5860265982,20012764.233805493,-9.313225746154785e-10 
 01/15  10:00:00,44423338.5060145,32325300.0,1377805.1508114543,10720233.355203051,9622671.912428897,0.0,16125300.0,200686.2477509422,200686.2477509422,26564088.069623217,-4.6566128730773926e-9 
 01/15  11:00:00,44876923.52134036,29556000.0,1771390.6583216202,13549532.863018744,12362062.113780998,0.0,13356000.0,0.0,0.0,26601728.25918782,-4.540197551250458e-9 
 01/15  12:00:00,42714755.49320015,26295840.0,1897696.5792333602,14521218.9139668,13336572.091615256,0.0,10095840.0,0.0,0.0,23553106.93615015,-3.725290298461914e-9 
 01/15  13:00:00,39933491.23842563,24701760.0,1683852.9478113656,13547878.290614264,12425927.848732613,0.0,8501760.0,0.0,0.0,20287734.338741563,-4.889443516731262e-9 
 01/15  14:00:00,42137564.19293568,25764480.0,2139518.3307376057,14233565.862198075,13206714.125593582,0.0,9564480.0,0.0,0.0,20337805.19289223,-3.026798367500305e-9 
 01/15  15:00:00,40973584.32689929,25027200.0,2200315.1428872384,13746069.184012046,12795604.952789733,0.0,10627200.0,0.0,0.0,21133178.394428376,-2.0954757928848267e-9 
 01/15  16:00:00,37771098.32764839,23227200.0,1999787.4971757387,12544110.830472646,11650317.354185157,0.0,10627200.0,0.0,0.0,18903307.49480193,-3.4924596548080444e-9 
 01/15  17:00:00,38734269.71630986,26740800.0,1547082.1547965982,10446387.561513266,9574168.004136808,0.0,17740800.0,0.0,0.0,9098359.099682026,-4.6566128730773926e-9 
 01/15  18:00:00,46906582.9301759,36000000.0,1414314.5435915254,9492268.38658437,8622169.097315725,0.0,27000000.0,0.0,0.0,1899455.137897658,-6.51925802230835e-9 
 01/15  19:00:00,30539520.3958922,21600000.0,1138303.7338575625,7801216.662034635,6863128.180923771,0.0,16200000.0,5939922.914186313,5939922.914186313,0.0,-2.7939677238464355e-9 
 01/15  20:00:00,19742487.870937474,10800000.0,1136544.5956399357,7805943.275297536,6873176.235322938,0.0,5400000.0,5155277.607875783,5155277.607875783,0.0,-4.889443516731262e-9 
 01/15  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-3.6088749766349792e-9 
 01/15  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.6775524020195007e-9 
 01/15  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.3655745685100555e-9 
 01/15  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.984919309616089e-10 
 01/16  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3969838619232178e-9 
 01/16  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1059455573558807e-9 
 01/16  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.7834979593753815e-10 
 01/16  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.4842953532934189e-9 
 01/16  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.8917489796876907e-9 
 01/16  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.6566128730773926e-9 
 01/16  07:00:00,9479792.227244103,1710000.0,1136544.5956399357,6633247.631604166,5847562.272203311,0.0,1350000.0,38372717.98456309,38372717.98456309,40244.89095488642,-2.5029294192790985e-9 
 01/16  08:00:00,10643218.040451936,1686240.0,1136544.5956399357,7820433.444812001,6931442.986059242,0.0,1326240.0,27589841.153069727,27589841.153069727,3678406.2479988607,-5.238689482212067e-10 
 01/16  09:00:00,35408373.676304735,24504840.0,1150182.3822716065,9753351.294033129,8659487.783635495,0.0,17304840.0,3745842.010837991,3745842.010837991,17392704.86888947,-5.238689482212067e-9 
 01/16  10:00:00,44732415.436932206,31480560.0,1355621.25624246,11896234.180689739,10642969.989128416,0.0,15280560.0,441635.1313795557,441635.1313795557,24476550.62986683,-3.958120942115784e-9 
 01/16  11:00:00,48260947.233785436,31809600.0,1764337.1475201286,14687010.086265309,13351424.718694484,0.0,15609600.0,0.0,0.0,26698472.60450019,-5.238689482212067e-9 
 01/16  12:00:00,44178933.18680956,27140580.0,1836959.1061690806,15201394.080640486,13901094.493288372,0.0,10940580.0,0.0,0.0,23710426.86350415,-3.3760443329811096e-9 
 01/16  13:00:00,40708103.59708071,24701760.0,1660994.9793381016,14345348.617742606,13104274.802668856,0.0,8501760.0,0.0,0.0,20564434.796338588,-3.841705620288849e-9 
 01/16  14:00:00,42667839.05974145,25764480.0,2075437.3319815823,14827921.727759872,13695345.06225896,0.0,9564480.0,0.0,0.0,19428181.386312038,-6.05359673500061e-9 
 01/16  15:00:00,41375088.80448918,25027200.0,2088608.7923507253,14259280.012138452,13199272.49227921,0.0,10627200.0,0.0,0.0,18273663.82842108,-5.3551048040390015e-9 
 01/16  16:00:00,39282604.608330145,25005600.0,1775914.3465597688,12501090.261770379,11512488.192230605,0.0,12405600.0,0.0,0.0,12991120.339556469,-3.958120942115784e-9 
 01/16  17:00:00,32753802.61341569,20516400.0,1504292.9318632707,10733109.681552416,9793392.375320753,0.0,11516400.0,0.0,0.0,16808682.051079407,-4.423782229423523e-9 
 01/16  18:00:00,44661886.74617243,33685200.0,1404639.6893477272,9572047.0568247,8684331.204625016,0.0,24685200.0,0.0,0.0,5178323.85955088,-4.190951585769653e-9 
 01/16  19:00:00,30501931.17872682,21600000.0,1138080.6730385819,7763850.505688237,6839845.940635097,0.0,16200000.0,5867062.393313861,5867062.393313861,0.0,-2.6775524020195007e-9 
 01/16  20:00:00,19396465.732453182,10800000.0,1136544.5956399357,7459921.136813243,6578145.900724156,0.0,5400000.0,4879896.53647715,4879896.53647715,0.0,-2.3283064365386963e-9 
 01/16  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,-1.0477378964424133e-9 
 01/16  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-10 
 01/16  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,5.820766091346741e-10 
 01/16  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.550667315721512e-9 
 01/17  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.852175384759903e-9 
 01/17  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.4924596548080444e-10 
 01/17  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.076841726899147e-9 
 01/17  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.3969838619232178e-9 
 01/17  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.3283064365386963e-10 
 01/17  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-5.296897143125534e-9 
 01/17  07:00:00,10041974.95065669,1710000.0,1136544.5956399357,7195430.355016757,6344496.461189417,0.0,1350000.0,38298924.16111152,38298924.16111152,40244.6300484214,-2.3283064365386963e-10 
 01/17  08:00:00,10842322.294340115,1686240.0,1136544.5956399357,8019537.69870018,7112149.36086468,0.0,1326240.0,26964605.46871205,26964605.46871205,3885318.898087523,-3.434251993894577e-9 
 01/17  09:00:00,35094838.431672156,24504840.0,1157447.9869145069,9432550.444757644,8385893.524279477,0.0,17304840.0,4199708.900855602,4199708.900855602,19033584.706696294,9.313225746154785e-10 
 01/17  10:00:00,43476311.06752722,31029120.0,1375929.3029358564,11071261.764591357,9934820.06112054,0.0,14829120.0,231392.29979496007,231392.29979496007,25007124.42426607,-4.423782229423523e-9 
 01/17  11:00:00,43906923.420454815,28605600.0,1742845.0448487327,13558478.375606082,12352110.179596877,0.0,12405600.0,0.0,0.0,26073544.318367578,-5.587935447692871e-9 
 01/17  12:00:00,42293129.29220534,26295840.0,1832493.8462420276,14164795.445963314,12973490.702488994,0.0,10095840.0,0.0,0.0,23669838.849694975,-3.14321368932724e-9 
 01/17  13:00:00,39827321.51467943,24701760.0,1643924.697672089,13481636.817007348,12314347.76695329,0.0,8501760.0,0.0,0.0,21160209.21792777,6.984919309616089e-10 
 01/17  14:00:00,42350014.54645501,25764480.0,2041498.4942475536,14544036.052207457,13410048.783513457,0.0,9564480.0,0.0,0.0,20636810.62318939,-3.259629011154175e-9 
 01/17  15:00:00,41722494.98010556,25027200.0,2070626.5704473187,14624668.409658235,13500623.48807622,0.0,10627200.0,0.0,0.0,19431391.95932746,-3.958120942115784e-9 
 01/17  16:00:00,38092211.23760623,23227200.0,1796805.2993390986,13068205.938267127,12014744.091443904,0.0,10627200.0,0.0,0.0,16444317.578124631,-4.190951585769653e-9 
 01/17  17:00:00,33364767.03183393,20516400.0,1542352.4843443283,11306014.547489602,10323949.370578868,0.0,11516400.0,0.0,0.0,18727119.94938136,-1.862645149230957e-9 
 01/17  18:00:00,44909975.51761441,33685200.0,1437417.4308859939,9787358.08672841,8901343.211181704,0.0,24685200.0,0.0,0.0,5537731.202026858,-1.1641532182693481e-9 
 01/17  19:00:00,30160839.239084475,21600000.0,1139339.0880490928,7421500.1510353815,6539623.015423716,0.0,16200000.0,5338214.037196853,5338214.037196853,0.0,-3.6088749766349792e-9 
 01/17  20:00:00,18746365.04291576,10800000.0,1136544.5956399357,6809820.447275824,6002991.220429872,0.0,5400000.0,4644743.290631801,4644743.290631801,0.0,-2.561137080192566e-9 
 01/17  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,5.820766091346741e-10 
 01/17  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.841705620288849e-9 
 01/17  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.153683453798294e-9 
 01/17  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/18  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.6088749766349792e-9 
 01/18  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/18  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.270098775625229e-9 
 01/18  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.434251993894577e-9 
 01/18  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.57160684466362e-9 
 01/18  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.3387762010097504e-9 
 01/18  07:00:00,9295780.040459486,1710000.0,1136544.5956399357,6449235.444819549,5683928.791461413,0.0,1350000.0,37527745.004658625,37527745.004658625,0.0,-2.3283064365386963e-10 
 01/18  08:00:00,10166584.429212498,1710000.0,1136544.5956399357,7320039.833572563,6484657.674387841,0.0,1350000.0,27806918.143973354,27806918.143973354,2475722.184535172,-4.3655745685100555e-9 
 01/18  09:00:00,35579479.22589592,25732800.0,1141192.7297872647,8705486.496108655,7725938.425696688,0.0,18532800.0,4382981.113553429,4382981.113553429,14123243.83521063,2.7939677238464355e-9 
 01/18  10:00:00,42352820.242671795,30577680.0,1328277.1977297661,10446863.044942029,9338607.750706602,0.0,14377680.0,598561.8131205739,598561.8131205739,23461069.670303497,8.149072527885437e-10 
 01/18  11:00:00,41204303.935149565,26827200.0,1627589.444496639,12749514.490652928,11555929.58173304,0.0,10627200.0,0.0,0.0,23028881.085427143,-1.979060471057892e-9 
 01/18  12:00:00,41786994.36401562,26295840.0,1754670.0460607074,13736484.317954907,12541851.522996131,0.0,10095840.0,0.0,0.0,23619523.32132462,-2.7939677238464355e-9 
 01/18  13:00:00,39354407.97854195,24701760.0,1598660.1155965268,13053987.86294542,11915186.471568154,0.0,8501760.0,0.0,0.0,20673937.38320297,-3.725290298461914e-9 
 01/18  14:00:00,41604851.553028986,25764480.0,1983205.952860865,13857165.600168124,12797321.172879238,0.0,9564480.0,0.0,0.0,18773473.870305836,-1.862645149230957e-9 
 01/18  15:00:00,40808663.69240855,25027200.0,2111093.8194053625,13670369.873003187,12687811.876492796,0.0,10627200.0,0.0,0.0,21774926.80406829,-5.820766091346741e-9 
 01/18  16:00:00,37994795.82220085,23227200.0,2003357.60302492,12764238.219175931,11846559.477897927,0.0,10627200.0,0.0,0.0,21642861.478187487,-5.3551048040390015e-9 
 01/18  17:00:00,36268835.75757621,24073200.0,1586788.0602076259,10608847.697368588,9742016.613348309,0.0,15073200.0,0.0,0.0,11959677.685443066,-1.862645149230957e-9 
 01/18  18:00:00,45124691.590482466,34099200.0,1476679.2199289831,9548812.370553486,8717667.730586141,0.0,25099200.0,0.0,0.0,6363538.124721203,-2.3283064365386963e-9 
 01/18  19:00:00,29934874.307223756,21600000.0,1141040.4767911779,7193833.830432576,6334847.070357893,0.0,16200000.0,5430278.872058278,5430278.872058278,0.0,-1.6298145055770874e-9 
 01/18  20:00:00,18714786.266448785,10800000.0,1136544.5956399357,6778241.670808849,5966925.215639186,0.0,5400000.0,4744263.413107909,4744263.413107909,0.0,-3.4924596548080444e-10 
 01/18  21:00:00,6896544.595639936,5760000.0,1136544.5956399357,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,2.2118911147117615e-9 
 01/18  22:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.3283064365386963e-10 
 01/18  23:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-10 
 01/18  24:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-10 
 01/19  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.57160684466362e-9 
 01/19  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.57160684466362e-9 
 01/19  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,4.423782229423523e-9 
 01/19  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.6298145055770874e-9 
 01/19  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.1641532182693481e-10 
 01/19  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,2.561137080192566e-9 
 01/19  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,50340.33988627352,-3.8708094507455826e-9 
 01/19  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,2436989.8170219082,1.8335413187742233e-9 
 01/19  09:00:00,5766144.595639936,4629600.0,1136544.5956399357,0.0,0.0,0.0,1029600.0,0.0,0.0,14508712.396274598,-9.89530235528946e-10 
 01/19  10:00:00,5718624.595639936,4582080.0,1136544.595639936,0.0,0.0,0.0,982080.0,0.0,0.0,26727452.08405307,-1.1641532182693481e-9 
 01/19  11:00:00,5629704.595639936,4493160.0,1136544.5956399357,0.0,0.0,0.0,893160.0,0.0,0.0,27397109.977410145,-2.6193447411060333e-9 
 01/19  12:00:00,5356824.595639936,4220280.0,1136544.5956399357,0.0,0.0,0.0,620280.0,0.0,0.0,24101813.699498158,-2.444721758365631e-9 
 01/19  13:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,22453304.26994098,-1.1641532182693481e-10 
 01/19  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21118483.283901792,1.862645149230957e-9 
 01/19  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21499498.62045444,-4.889443516731262e-9 
 01/19  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,17642667.45113453,-4.423782229423523e-9 
 01/19  17:00:00,5445744.595639936,4309200.0,1136544.5956399357,0.0,0.0,0.0,709200.0,0.0,0.0,13210543.477868052,-3.958120942115784e-9 
 01/19  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,5823289.684276253,-3.026798367500305e-9 
 01/19  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/19  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.0745362639427185e-9 
 01/19  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.6566128730773926e-9 
 01/19  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.6775524020195007e-9 
 01/19  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-4.307366907596588e-9 
 01/19  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.5133991837501526e-9 
 01/20  01:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,3.6670826375484467e-9 
 01/20  02:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.7462298274040222e-10 
 01/20  03:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-3.6088749766349792e-9 
 01/20  04:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-10 
 01/20  05:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-10 
 01/20  06:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.3969838619232178e-9 
 01/20  07:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,456466.6770302426,1.076841726899147e-9 
 01/20  08:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,6992811.065647166,-1.076841726899147e-9 
 01/20  09:00:00,5858124.595639936,4721580.0,1136544.5956399357,0.0,0.0,0.0,1121580.0,0.0,0.0,24785160.03598144,4.656612873077393e-10 
 01/20  10:00:00,5697924.595639936,4561380.0,1136544.5956399357,0.0,0.0,0.0,961380.0,0.0,0.0,26967874.74335042,-3.958120942115784e-9 
 01/20  11:00:00,5721684.595639936,4585140.0,1136544.5956399357,0.0,0.0,0.0,985140.0,0.0,0.0,28420107.26508133,-2.6193447411060333e-9 
 01/20  12:00:00,5357044.099672911,4220280.0,1136764.0996729103,0.0,0.0,0.0,620280.0,0.0,0.0,23737308.60551749,-3.958120942115784e-9 
 01/20  13:00:00,5425044.595639936,4288500.0,1136544.5956399357,0.0,0.0,0.0,688500.0,0.0,0.0,18753076.82468556,-7.916241884231567e-9 
 01/20  14:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,18742853.579799157,-5.820766091346741e-9 
 01/20  15:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21659513.583526786,-7.2177499532699585e-9 
 01/20  16:00:00,5267904.595639936,4131360.0,1136544.5956399357,0.0,0.0,0.0,531360.0,0.0,0.0,21727344.79035526,-5.820766091346741e-9 
 01/20  17:00:00,5312364.595639936,4175820.0,1136544.5956399357,0.0,0.0,0.0,575820.0,0.0,0.0,17733157.117835134,-3.958120942115784e-9 
 01/20  18:00:00,6015264.595639936,4878720.0,1136544.5956399357,0.0,0.0,0.0,1278720.0,0.0,0.0,3684269.497222205,-6.51925802230835e-9 
 01/20  19:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-9 
 01/20  20:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-9 
 01/20  21:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,0.0 
 01/20  22:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.3283064365386963e-10 
 01/20  23:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.280568540096283e-9 
 01/20  24:00:00,6086544.595639936,4950000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-2.0954757928848267e-9 
 01/21  01:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-7.566995918750763e-10 
 01/21  02:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.1641532182693481e-10 
 01/21  03:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-6.402842700481415e-10 
 01/21  04:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,1.6589183360338211e-9 
 01/21  05:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,-1.076841726899147e-9 
 01/21  06:00:00,2846544.5956399357,1710000.0,1136544.5956399357,0.0,0.0,0.0,1350000.0,0.0,0.0,0.0,5.820766091346741e-11 
 01/21  07:00:00,8930635.249005202,1710000.0,1136544.5956399357,6084090.653365267,5369095.735062151,0.0,1350000.0,38487675.32324281,38487675.32324281,499392.63749582204,1.1641532182693481e-9 
 01/21  08:00:00,9719021.610028766,1710000.0,1136544.5956399357,6872477.0143888295,6110258.139317478,0.0,1350000.0,26365560.116998352,26365560.116998352,7209885.282815628,-2.0372681319713593e-9 
 01/21  09:00:00,37313387.10061231,28188720.0,1183306.8163087566,7941360.284303559,7087681.769754698,0.0,20988720.0,2935114.026885062,2935114.026885062,25509200.142844714,-3.725290298461914e-9 
 01/21  10:00:00,49793323.104971886,38354760.0,1540426.7376459986,9898136.36732589,9000396.224140674,0.0,22154760.0,118779.74181292181,118779.74181292181,29984159.06220563,-3.4924596548080444e-9 
 01/21  11:00:00,51750197.399165265,37742400.0,1974134.7391865586,12033662.659978706,11145647.418117793,0.0,21542400.0,0.0,0.0,27668525.96134776,-4.190951585769653e-9 
 01/21  12:00:00,47675716.88536533,33170040.0,2100565.2093907674,12405111.675974557,11585713.704682237,0.0,16970040.0,0.0,0.0,23472775.397468638,-6.752088665962219e-9 
 01/21  13:00:00,39016588.203749925,25413120.0,1893168.1613031558,11710300.04244677,10925598.766705856,0.0,9213120.0,0.0,0.0,19855861.896914408,-1.862645149230957e-9 
 01/21  14:00:00,40859067.391979285,25764480.0,2302240.5395329017,12792346.852446381,12017895.526017176,0.0,9564480.0,0.0,0.0,20692894.664201617,-6.984919309616089e-9 
 01/21  15:00:00,40612809.04062465,25027200.0,2368126.495689572,13217482.544935077,12421627.420829182,0.0,10627200.0,0.0,0.0,21337937.153688353,4.656612873077393e-10 
